id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,ingles,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia,jornada,jornada_22_23,jornada_23_24,jornada_inde,jornada_inde_22_23,jornada_inde_23_24,jornada_pedra,jornada_pedra_22_23,jornada_pedra_23_24
RA-777,1,feminino,2022,publico,0.0,9.3,7.52,6.3,nao,8.84,10.0,2023,8.28125,0,ametista,5.3,7.3,6.1,0.0,7.468125,veterano,escolar,fundamental1,False,False,em fase,1,neutro,neutro,neutro,avanco,avanco,neutro,neutro,neutro,neutro
RA-777,2,feminino,2022,publico,8.002,8.7757437075,7.51,4.5,nao,7.723333333,10.0,2024,8.125,10,ametista,3.5,5.5,4.46,0.0,7.563515408100001,veterano,escolar,fundamental2,True,False,em fase,2,neutro,neutro,neutro,neutro,avanco,neutro,neutro,neutro,neutro
RA-778,0,feminino,2021,publico,10.0,6.7,7.5,7.1,sim,8.833,5.0,2022,7.489583333400001,9,ametista,6.0,8.2,7.530000000000001,-1.0,7.432,veterano,escolar,fundamental1,False,False,moderada,1,,neutro,avanco,,avanco,avanco,,neutro,avanco
RA-778,1,feminino,2021,publico,8.5,7.9,7.52,8.2,nao,8.62,5.0,2023,8.90625,0,ametista,7.3,9.0,8.74,-1.0,7.926825,veterano,escolar,fundamental1,False,False,moderada,2,neutro,neutro,avanco,avanco,avanco,avanco,neutro,neutro,avanco
RA-778,2,feminino,2021,publico,10.0,8.1235697945,7.51,7.0,nao,7.7475,10.0,2024,7.5,11,topazio,5.0,9.0,7.6,0.0,8.0754139589,veterano,escolar,fundamental2,True,False,em fase,3,avanco,neutro,avanco,avanco,avanco,avanco,avanco,neutro,avanco
RA-779,0,masculino,2022,publico,9.5,5.0,7.5,2.6,nao,7.083,5.0,2022,6.6541666668,10,quartzo,2.2,3.0,2.8,-2.0,5.702,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-78,5,masculino,2018,privado,8.3,6.6,5.6,7.2,nao,8.0,5.0,2022,7.55,17,ametista,8.7,5.7,7.3,-2.0,7.04,veterano,escolar,medio,False,False,moderada,4,,neutro,avanco,,recuo,avanco,,avanco,avanco
RA-78,6,feminino,2018,privado,0.0,7.7,6.26,6.7,nao,8.0025,5.0,2023,8.28125,0,agata,8.5,4.8,6.8,-2.0,6.434625,veterano,escolar,medio,False,False,moderada,5,neutro,neutro,avanco,recuo,recuo,avanco,avanco,avanco,avanco
RA-78,7,feminino,2021,privado,8.751,8.028404344,8.755,7.5,nao,7.39,10.0,2024,8.4375,19,topazio,6.5,6.0,10.0,0.0,8.1780308688,veterano,escolar,medio,True,False,em fase,3,avanco,neutro,avanco,avanco,recuo,avanco,avanco,avanco,avanco
RA-780,0,feminino,2022,publico,8.0,7.6,7.5,6.9,nao,7.167,5.0,2022,7.666666666599999,9,agata,6.3,7.5,7.06,-1.0,6.955,ingressante,escolar,fundamental1,False,True,moderada,0,,recuo,avanco,,avanco,neutro,,recuo,neutro
RA-780,0,feminino,2022,publico,9.5,8.8,3.14,8.3,nao,8.675,5.0,2023,8.75,10,ametista,8.0,8.5,8.540000000000001,-2.0,7.7842,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,avanco,avanco,neutro,recuo,recuo,neutro
RA-780,1,feminino,2022,publico,9.502,10.0,5.63,6.0,nao,8.17,5.0,2024,8.958333333,11,ametista,6.0,6.0,6.0,-1.0,7.7430333333,veterano,escolar,fundamental1,True,False,moderada,2,avanco,recuo,avanco,neutro,avanco,neutro,neutro,recuo,neutro
RA-781,0,feminino,2021,publico,10.0,8.9,7.5,8.3,nao,7.75,5.0,2022,8.4166666666,9,ametista,8.0,8.5,8.540000000000001,-1.0,7.786,veterano,escolar,fundamental1,False,False,moderada,1,,neutro,avanco,,avanco,avanco,,avanco,neutro
RA-781,1,feminino,2021,publico,7.5,9.8,7.52,7.9,nao,9.116666667,5.0,2023,8.4375,10,topazio,7.0,8.8,8.36,-1.0,8.209283333,veterano,escolar,fundamental1,False,False,moderada,2,neutro,neutro,avanco,avanco,avanco,avanco,avanco,avanco,neutro
RA-781,2,feminino,2021,publico,8.002,9.75,7.51,7.25,nao,8.506666667,10.0,2024,8.4375,11,topazio,5.0,9.5,7.9,0.0,8.496283333400001,veterano,escolar,fundamental2,True,False,em fase,3,avanco,neutro,avanco,avanco,avanco,avanco,neutro,avanco,neutro
RA-782,0,masculino,2022,publico,9.5,8.4,7.5,6.0,nao,7.0,10.0,2022,7.6875,8,ametista,5.7,6.3,5.74,0.0,7.485,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,avanco,,avanco,avanco,,neutro,avanco
RA-782,0,masculino,2022,publico,8.5,9.8,2.52,7.5,nao,9.345,5.0,2023,7.5,9,ametista,8.3,6.7,7.9,-1.0,7.6812,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,avanco,avanco,avanco,neutro,neutro,avanco
RA-782,1,masculino,2022,publico,9.502,7.8571428569999995,7.51,7.75,nao,8.085,10.0,2024,7.5,10,topazio,7.5,8.0,8.14,0.0,8.1896285714,veterano,escolar,fundamental1,True,False,em fase,2,avanco,recuo,avanco,avanco,avanco,avanco,avanco,neutro,avanco
RA-783,0,masculino,2021,publico,9.5,5.8,7.5,6.0,nao,6.917,10.0,2022,7.843750000199999,8,agata,4.7,7.3,5.880000000000001,0.0,6.996,veterano,escolar,fundamental1,False,True,em fase,1,,recuo,,,avanco,,,recuo,
RA-783,0,masculino,2021,publico,9.5,6.8,3.77,8.9,nao,7.925,5.0,2023,7.5,0,ametista,9.0,8.7,9.08,-1.0,7.2922,veterano,escolar,fundamental1,True,False,moderada,2,recuo,recuo,,avanco,avanco,,recuo,recuo,
RA-784,0,masculino,2022,publico,9.5,10.0,7.5,8.2,sim,9.25,5.0,2022,8.4583333334,9,topazio,7.8,8.5,8.34,-1.0,8.34,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,recuo,avanco,,neutro,neutro
RA-784,1,feminino,2022,publico,10.0,9.5,7.52,7.3,nao,8.783333333,5.0,2023,8.125,10,topazio,6.5,8.0,7.01,-1.0,8.171366667,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,recuo,recuo,avanco,neutro,neutro,neutro
RA-784,2,feminino,2022,privado,8.002,9.7727272725,5.635,8.75,sim,9.4,10.0,2024,9.375,11,topazio,8.0,9.5,8.5,0.0,8.8857454545,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,avanco,recuo,avanco,neutro,neutro,neutro
RA-785,0,feminino,2022,publico,9.0,8.6,7.5,8.4,nao,7.667,5.0,2022,8.25,9,ametista,8.8,8.0,8.86,-1.0,7.642,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,avanco,avanco,,avanco,neutro
RA-785,1,feminino,2022,publico,9.0,8.5,7.52,8.8,nao,8.67,5.0,2023,7.916666667,10,topazio,8.2,9.4,8.5,-1.0,8.137866667,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,avanco,avanco,avanco,avanco,avanco,neutro
RA-785,2,feminino,2022,publico,9.502,10.0,7.51,9.0,nao,8.893333333,10.0,2024,8.75,11,topazio,8.0,10.0,8.6,0.0,9.1548666666,veterano,escolar,fundamental2,True,False,em fase,2,avanco,neutro,avanco,avanco,avanco,avanco,neutro,avanco,neutro
RA-786,0,masculino,2019,publico,9.0,9.5,5.6,6.1,nao,7.167,5.0,2022,6.958333333400001,11,agata,6.3,5.8,6.1,-2.0,7.004,veterano,escolar,fundamental1,True,False,moderada,3,,,,,,,,,
RA-787,0,masculino,2022,publico,8.5,9.5,7.5,3.4,nao,7.25,10.0,2022,7.31875,8,ametista,4.2,2.7,2.6799999999999997,0.0,7.205,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,neutro,,avanco,avanco,,neutro,neutro
RA-787,0,masculino,2022,publico,9.0,9.8,7.52,5.9,nao,8.34,5.0,2023,5.625,0,ametista,6.0,5.8,5.96,-1.0,7.5227,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,neutro,avanco,avanco,avanco,neutro,neutro,neutro
RA-787,0,masculino,2022,publico,9.002,9.75,7.51,7.25,nao,7.325,5.0,2024,7.1875,10,ametista,10.0,4.5,7.779999999999999,-1.0,7.73495,veterano,escolar,fundamental1,True,False,moderada,2,neutro,recuo,neutro,avanco,avanco,avanco,neutro,neutro,neutro
RA-788,0,masculino,2021,privado,10.0,9.3,5.6,8.0,sim,8.667,10.0,2022,8.145833333199999,8,topazio,7.8,8.2,7.869999999999999,0.0,8.264,veterano,escolar,fundamental1,False,False,em fase,1,,neutro,neutro,,recuo,avanco,,recuo,neutro
RA-788,1,masculino,2021,publico,7.9,9.8,2.52,6.9,nao,8.283333333,10.0,2023,7.65625,0,ametista,6.0,7.8,7.32,0.0,7.806091667,veterano,escolar,fundamental1,False,False,em fase,2,neutro,neutro,neutro,recuo,recuo,avanco,recuo,recuo,neutro
RA-788,2,masculino,2021,privado,8.418,9.519450801,6.26,5.75,nao,7.783333333,10.0,2024,8.4375,10,ametista,4.0,7.5,5.220000000000001,0.0,7.9221068268,veterano,escolar,fundamental2,True,False,em fase,3,neutro,neutro,neutro,avanco,recuo,avanco,neutro,recuo,neutro
RA-789,0,feminino,2022,publico,9.0,9.4,7.5,4.2,nao,7.417,10.0,2022,7.75,7,ametista,3.7,4.7,4.04,0.0,7.405,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,neutro,,avanco,neutro,,neutro,avanco
RA-789,0,feminino,2022,publico,0.0,9.5,7.52,7.9,sim,10.0,10.0,2023,7.5,8,ametista,8.5,7.2,8.120000000000001,0.0,7.974,veterano,escolar,fundamental1,False,False,em fase,1,neutro,neutro,neutro,avanco,avanco,neutro,neutro,neutro,avanco
RA-789,1,feminino,2022,publico,9.002,9.047619048,7.51,5.25,nao,8.085,10.0,2024,9.166666667,9,topazio,5.5,5.0,5.04,0.0,8.0443904763,veterano,escolar,fundamental1,True,False,em fase,2,neutro,neutro,neutro,neutro,avanco,neutro,avanco,neutro,avanco
RA-79,5,feminino,2018,privado,5.4,6.3,5.6,8.9,nao,7.292,5.0,2022,7.25,16,agata,9.5,7.7,9.5,-1.0,6.847,veterano,escolar,medio,False,False,moderada,4,,neutro,,,recuo,,,neutro,
RA-79,6,feminino,2018,privado,5.8,6.2,5.0,7.6,nao,7.59,5.0,2023,7.8125,0,agata,6.0,7.7,9.0,-1.0,6.635883333,veterano,escolar,medio,True,False,moderada,5,neutro,neutro,,recuo,recuo,,neutro,neutro,
RA-790,0,feminino,2022,publico,9.0,8.9,7.5,7.8,nao,7.417,5.0,2022,7.3208333334,11,ametista,8.5,7.2,8.120000000000001,-2.0,7.504,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,avanco,,recuo,avanco,,avanco,neutro
RA-790,1,masculino,2022,publico,0.0,8.1,7.52,7.4,nao,8.286666667,5.0,2023,7.083333333,0,agata,7.2,7.5,7.32,-2.0,6.707666667,veterano,escolar,fundamental1,False,False,moderada,1,neutro,neutro,avanco,recuo,recuo,avanco,avanco,avanco,neutro
RA-790,2,masculino,2022,publico,7.502,6.811594203,7.51,6.75,nao,6.883333333,5.0,2024,7.1875,13,agata,4.0,9.5,7.1,-1.0,6.8089355072,veterano,escolar,fundamental2,True,False,moderada,2,avanco,neutro,avanco,avanco,recuo,avanco,neutro,avanco,neutro
RA-791,0,feminino,2022,publico,9.5,8.7,7.5,6.5,sim,8.5,5.0,2022,7.625,11,ametista,6.3,6.7,6.44,-2.0,7.507,ingressante,escolar,fundamental1,False,False,moderada,0,,neutro,,,recuo,,,avanco,
RA-791,1,feminino,2022,publico,0.0,8.1,7.52,5.3,nao,7.723333333,5.0,2023,7.8125,0,agata,6.0,4.5,5.0,-2.0,6.247916667,veterano,escolar,fundamental1,True,False,moderada,1,neutro,neutro,,recuo,recuo,,avanco,avanco,
RA-792,0,feminino,2022,publico,9.5,8.0,7.5,6.2,nao,7.167,5.0,2022,7.6145833332,9,agata,6.5,5.8,6.0,-1.0,7.025,ingressante,escolar,fundamental1,False,True,moderada,0,,recuo,avanco,,avanco,recuo,,recuo,avanco
RA-792,0,feminino,2022,publico,9.0,7.7,7.52,7.2,nao,9.085,5.0,2023,6.875,10,ametista,6.8,7.5,6.9799999999999995,-2.0,7.6267,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,avanco,avanco,recuo,recuo,recuo,avanco
RA-792,1,feminino,2022,publico,8.502,5.2865612650000005,7.51,3.25,nao,7.075,5.0,2024,8.125,11,agata,6.5,0.0,1.7600000000000002,-1.0,6.036012253,veterano,escolar,fundamental1,True,False,moderada,2,avanco,recuo,avanco,recuo,avanco,recuo,avanco,recuo,avanco
RA-793,0,masculino,2022,publico,9.5,7.6,7.5,6.0,nao,7.333,5.0,2022,7.5,10,agata,6.0,6.0,6.0,-2.0,6.894,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-794,0,feminino,2022,publico,9.5,8.9,7.5,4.1,nao,7.333,10.0,2022,7.76875,8,ametista,3.7,4.5,4.4399999999999995,0.0,7.335,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,avanco,,avanco,recuo,,neutro,neutro
RA-794,0,feminino,2022,publico,9.0,9.2,7.52,6.2,sim,10.0,5.0,2023,7.5,0,ametista,5.2,7.2,6.34,-1.0,7.9842,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,avanco,avanco,recuo,neutro,neutro,neutro
RA-794,1,feminino,2022,publico,9.502,6.9047619045,7.51,3.0,nao,8.255,10.0,2024,8.125,10,ametista,6.0,0.0,2.66,0.0,7.145652380900001,veterano,escolar,fundamental1,True,False,em fase,2,avanco,recuo,avanco,recuo,avanco,recuo,neutro,neutro,neutro
RA-795,0,feminino,2022,publico,9.0,9.7,7.5,7.3,nao,7.333,10.0,2022,8.0,8,topazio,8.0,6.5,7.659999999999999,0.0,8.064,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,neutro,,avanco,neutro,,neutro,neutro
RA-795,0,feminino,2022,publico,9.0,9.6,7.52,8.2,sim,10.0,5.0,2023,7.5,9,topazio,8.7,7.7,7.92,-1.0,8.4642,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,neutro,avanco,avanco,neutro,neutro,neutro,neutro
RA-795,1,feminino,2022,publico,9.502,9.761904762,6.26,9.5,nao,8.085,5.0,2024,8.958333333,10,topazio,10.0,9.0,9.7,-1.0,8.441414285700002,veterano,escolar,fundamental1,True,False,moderada,2,neutro,recuo,neutro,neutro,avanco,neutro,neutro,neutro,neutro
RA-796,0,feminino,2022,publico,9.5,9.3,7.5,5.4,nao,7.667,5.0,2022,7.8125,10,ametista,5.8,5.0,5.4,-2.0,7.232,ingressante,escolar,fundamental1,False,False,moderada,0,,avanco,neutro,,avanco,recuo,,neutro,neutro
RA-796,1,feminino,2022,publico,9.0,9.8,6.27,5.5,nao,8.336666667,5.0,2023,7.083333333,11,ametista,5.0,6.0,5.38,-1.0,7.462866667,veterano,escolar,fundamental1,False,False,moderada,1,avanco,avanco,neutro,avanco,avanco,recuo,neutro,neutro,neutro
RA-796,2,feminino,2022,publico,8.502,8.2212885155,7.51,5.25,nao,7.326666667,5.0,2024,7.916666667,12,ametista,3.0,7.5,5.16,-1.0,7.052457703200001,veterano,escolar,fundamental2,True,False,moderada,2,neutro,avanco,neutro,recuo,avanco,recuo,neutro,neutro,neutro
RA-797,0,masculino,2021,publico,9.0,8.5,7.5,7.3,nao,7.5,5.0,2022,7.927083333400001,10,ametista,8.2,6.5,7.6,-2.0,7.217,veterano,escolar,fundamental1,False,False,moderada,1,,avanco,neutro,,avanco,recuo,,neutro,avanco
RA-797,1,masculino,2021,publico,8.5,8.6,7.52,7.5,nao,7.233333333,5.0,2023,6.041666667,11,ametista,7.0,8.0,7.880000000000001,-1.0,7.373033333,veterano,escolar,fundamental1,False,False,moderada,2,avanco,avanco,neutro,avanco,avanco,recuo,neutro,neutro,avanco
RA-797,2,masculino,2021,publico,9.168,4.840909091,7.51,7.25,nao,6.723333333,5.0,2024,6.666666667,12,agata,8.0,6.5,7.459999999999999,-1.0,6.597315151500001,veterano,escolar,fundamental2,True,False,moderada,3,neutro,avanco,neutro,recuo,avanco,recuo,avanco,neutro,avanco
RA-798,0,masculino,2022,publico,8.0,8.3,7.5,6.3,nao,7.667,5.0,2022,7.375,10,ametista,7.0,5.7,6.26,-2.0,7.049,ingressante,escolar,fundamental1,False,False,moderada,0,,avanco,neutro,,neutro,recuo,,neutro,recuo
RA-798,1,masculino,2022,privado,9.0,8.1,7.52,6.1,nao,6.95,5.0,2023,6.458333333,0,ametista,4.3,7.8,5.279999999999999,-1.0,7.018033333,veterano,escolar,fundamental1,False,False,moderada,1,avanco,avanco,neutro,neutro,neutro,recuo,neutro,neutro,recuo
RA-798,2,masculino,2022,publico,6.834,3.5064935065,7.51,4.75,nao,2.943333333,5.0,2024,5.0,12,quartzo,4.0,5.5,4.34,-1.0,4.6743653679,veterano,escolar,fundamental2,True,False,moderada,2,neutro,avanco,neutro,recuo,neutro,recuo,recuo,neutro,recuo
RA-799,0,feminino,2022,publico,8.0,9.6,7.5,7.8,nao,7.917,5.0,2022,7.8416666666,10,ametista,8.5,7.2,8.120000000000001,-2.0,7.676,ingressante,escolar,fundamental1,False,False,moderada,0,,avanco,avanco,,avanco,recuo,,avanco,recuo
RA-799,1,feminino,2022,publico,9.5,9.6,5.64,8.3,nao,8.17,5.0,2023,8.333333333,0,topazio,7.8,8.8,8.440000000000001,-1.0,8.061533333,veterano,escolar,fundamental1,False,False,moderada,1,avanco,avanco,avanco,avanco,avanco,recuo,avanco,avanco,recuo
RA-799,2,feminino,2022,publico,7.918,9.090909091,7.51,5.25,nao,7.5,10.0,2024,7.916666667,11,ametista,5.0,5.5,5.4799999999999995,0.0,7.702648484900001,veterano,escolar,fundamental2,True,False,em fase,2,avanco,avanco,avanco,recuo,avanco,recuo,recuo,avanco,recuo
RA-8,7,feminino,2018,publico,7.1,4.6,6.3,1.6,nao,6.278,5.0,2022,7.025,20,quartzo,1.2,0.7,2.9,-1.0,4.786,veterano,escolar,medio,True,False,moderada,4,,,,,,,,,
RA-80,5,feminino,2017,privado,9.2,8.3,5.0,7.1,nao,7.625,5.0,2022,7.25,16,ametista,6.5,7.7,7.3,-1.0,7.29,veterano,escolar,medio,False,False,moderada,5,,neutro,avanco,,neutro,avanco,,neutro,avanco
RA-80,6,feminino,2017,privado,8.3,8.4,6.89,6.3,nao,7.465,5.0,2023,7.96875,0,ametista,8.2,5.7,5.0,-1.0,7.252275,veterano,escolar,medio,False,False,moderada,6,neutro,neutro,avanco,neutro,neutro,avanco,neutro,neutro,avanco
RA-80,7,feminino,2021,privado,8.751,7.8961292116666675,8.13,7.0,nao,7.946666667,10.0,2024,8.75,18,topazio,5.0,6.0,10.0,0.0,8.131659175733333,veterano,escolar,medio,True,False,em fase,3,avanco,neutro,avanco,avanco,neutro,avanco,avanco,neutro,avanco
RA-800,0,masculino,2022,publico,8.0,5.4,7.5,6.1,nao,7.5,10.0,2022,7.677083333400001,8,agata,6.3,5.8,6.1,0.0,6.818,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-801,0,masculino,2022,publico,7.0,6.6,7.5,6.8,nao,7.5,5.0,2022,7.45,9,agata,7.2,6.3,7.0200000000000005,-1.0,6.644,ingressante,escolar,fundamental1,False,False,moderada,0,,avanco,recuo,,avanco,recuo,,neutro,neutro
RA-801,1,masculino,2022,publico,0.0,7.5,7.52,7.6,nao,7.12,10.0,2023,6.875,0,agata,6.8,8.3,8.540000000000001,0.0,6.8735,veterano,escolar,fundamental1,False,True,em fase,1,avanco,avanco,recuo,avanco,avanco,recuo,neutro,neutro,neutro
RA-801,1,masculino,2022,publico,9.002,5.75,7.51,8.0,nao,5.745,5.0,2024,6.25,10,agata,7.0,9.0,8.780000000000001,-1.0,6.6752,veterano,escolar,fundamental1,True,False,moderada,2,recuo,avanco,recuo,recuo,avanco,recuo,neutro,neutro,neutro
RA-802,0,masculino,2021,publico,9.0,9.0,7.5,8.3,nao,8.333,5.0,2022,7.96875,9,ametista,9.0,7.5,8.080000000000002,-1.0,7.831,veterano,escolar,fundamental1,False,False,moderada,1,,neutro,avanco,,avanco,recuo,,avanco,recuo
RA-802,1,masculino,2021,publico,8.0,9.3,7.52,9.4,nao,7.506666667,5.0,2023,8.333333333,10,topazio,9.3,9.5,9.8,-1.0,8.126866667,veterano,escolar,fundamental1,False,False,moderada,2,neutro,neutro,avanco,avanco,avanco,recuo,avanco,avanco,recuo
RA-802,2,masculino,2021,publico,7.502,7.012987013,7.51,8.75,nao,6.723333333,10.0,2024,8.333333333,11,ametista,9.0,8.5,8.540000000000001,0.0,7.8317974024999994,veterano,escolar,fundamental2,True,False,em fase,3,avanco,neutro,avanco,recuo,avanco,recuo,recuo,avanco,recuo
RA-803,0,feminino,2022,publico,10.0,7.2,7.5,6.3,nao,7.417,5.0,2022,7.520833333400001,10,agata,6.5,6.0,6.24,-2.0,6.98,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-804,0,masculino,2022,publico,10.0,8.4,6.3,4.8,nao,7.667,5.0,2022,7.395833333400001,10,agata,5.5,4.0,5.14,-2.0,6.848,ingressante,escolar,fundamental1,False,False,moderada,0,,avanco,,,avanco,,,recuo,
RA-804,1,masculino,2022,publico,10.0,8.6,6.27,6.9,nao,7.173333333,5.0,2023,5.833333333,11,ametista,6.2,7.5,7.039999999999999,-1.0,7.2352,veterano,escolar,fundamental1,True,False,moderada,1,avanco,avanco,,avanco,avanco,,recuo,recuo,
RA-805,0,masculino,2021,publico,9.5,9.0,7.5,8.8,nao,7.333,10.0,2022,8.0729166666,8,topazio,8.7,8.9,9.38,0.0,8.279,veterano,escolar,fundamental1,False,True,em fase,1,,recuo,neutro,,recuo,avanco,,recuo,neutro
RA-805,0,masculino,2021,publico,0.0,9.1,7.52,6.8,nao,7.175,5.0,2023,6.25,9,agata,6.8,6.8,6.8,-1.0,6.492,veterano,escolar,fundamental1,False,False,moderada,2,recuo,recuo,neutro,recuo,recuo,avanco,recuo,recuo,neutro
RA-805,1,masculino,2021,publico,8.502,9.523809524,4.38,6.0,nao,6.7075,5.0,2024,7.03125,10,agata,7.0,5.0,6.58,-1.0,6.9375869048,veterano,escolar,fundamental1,True,False,moderada,3,neutro,recuo,neutro,avanco,recuo,avanco,neutro,recuo,neutro
RA-806,0,masculino,2022,publico,9.5,7.3,7.5,6.6,nao,7.917,10.0,2022,7.4375,8,ametista,5.0,8.2,7.540000000000001,0.0,7.561,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,neutro,,recuo,recuo,,neutro,avanco
RA-806,0,masculino,2022,publico,8.5,8.3,6.27,7.8,nao,7.095,5.0,2023,6.875,9,ametista,7.8,7.7,8.26,-1.0,7.2937,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,neutro,recuo,recuo,recuo,neutro,neutro,avanco
RA-806,1,masculino,2022,publico,8.502,6.9047619045,7.51,6.75,nao,6.875,5.0,2024,7.65625,10,agata,6.5,7.0,6.9,-1.0,6.972777380900001,veterano,escolar,fundamental1,True,False,moderada,2,neutro,recuo,neutro,recuo,recuo,recuo,avanco,neutro,avanco
RA-807,0,masculino,2022,publico,9.5,8.7,6.3,9.0,nao,7.5,10.0,2022,7.958333333400001,8,topazio,9.5,8.6,9.379999999999999,0.0,8.121,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,avanco,,recuo,neutro,,recuo,neutro
RA-807,0,masculino,2022,publico,9.5,9.1,7.52,8.0,nao,8.08,5.0,2023,6.25,9,ametista,8.3,7.7,8.180000000000001,-1.0,7.8632,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,recuo,recuo,neutro,recuo,recuo,neutro
RA-807,1,masculino,2022,publico,9.002,7.8571428569999995,7.51,7.0,nao,7.125,10.0,2024,7.5,10,ametista,6.0,8.0,6.87,0.0,7.797628571400001,veterano,escolar,fundamental1,True,False,em fase,2,avanco,recuo,avanco,neutro,recuo,neutro,neutro,recuo,neutro
RA-808,0,masculino,2022,publico,10.0,9.1,6.3,9.3,nao,8.0,10.0,2022,7.90625,8,topazio,9.7,8.8,9.24,0.0,8.361,ingressante,escolar,fundamental1,False,True,em fase,0,,recuo,avanco,,recuo,avanco,,neutro,neutro
RA-808,0,masculino,2022,publico,10.0,10.0,2.52,8.7,sim,9.755,5.0,2023,7.5,9,topazio,8.7,8.7,9.040000000000001,-1.0,8.1932,veterano,escolar,fundamental1,False,False,moderada,1,recuo,recuo,avanco,recuo,recuo,avanco,neutro,neutro,neutro
RA-808,1,masculino,2022,publico,9.002,10.0,7.51,8.75,nao,7.88,10.0,2024,8.125,10,topazio,7.5,10.0,8.5,0.0,8.7897,veterano,escolar,fundamental1,True,False,em fase,2,avanco,recuo,avanco,avanco,recuo,avanco,neutro,neutro,neutro
RA-809,0,masculino,2022,publico,10.0,6.6,6.3,6.3,nao,7.417,10.0,2022,7.697916666599999,7,ametista,5.5,7.1,7.06,0.0,7.259,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-81,5,feminino,2017,privado,9.2,9.2,5.0,6.0,nao,7.458,10.0,2022,7.822916666599999,14,ametista,5.5,5.2,7.3,1.0,7.675,veterano,escolar,medio,False,True,em fase,5,,recuo,neutro,,recuo,avanco,,neutro,avanco
RA-81,5,feminino,2017,privado,9.6,8.8,2.52,6.3,nao,7.2125,10.0,2023,7.8125,15,ametista,8.7,4.7,5.5,0.0,7.45425,veterano,escolar,medio,False,False,em fase,6,recuo,recuo,neutro,recuo,recuo,avanco,neutro,neutro,avanco
RA-81,6,feminino,2021,privado,9.168,9.333333333333334,6.26,7.5,nao,7.798,10.0,2024,7.875,16,topazio,9.0,6.5,7.0,0.0,8.256566666666668,veterano,escolar,medio,True,False,em fase,3,neutro,recuo,neutro,avanco,recuo,avanco,avanco,neutro,avanco
RA-810,0,masculino,2021,publico,8.5,9.1,5.0,9.6,nao,7.25,10.0,2022,7.4895833332,8,ametista,9.7,9.5,10.0,0.0,7.887,veterano,escolar,fundamental1,False,False,em fase,1,,neutro,recuo,,recuo,neutro,,neutro,neutro
RA-810,1,masculino,2021,publico,8.0,8.5,7.52,6.9,nao,7.836666667,10.0,2023,5.833333333,9,ametista,6.3,7.5,7.06,0.0,7.782866667,veterano,escolar,fundamental1,False,True,em fase,2,neutro,neutro,recuo,recuo,recuo,neutro,neutro,neutro,neutro
RA-810,1,masculino,2021,publico,7.502,9.4736842105,5.635,9.0,nao,7.7525,5.0,2024,6.458333333,10,ametista,8.0,10.0,8.6,-1.0,7.704770175400001,veterano,escolar,fundamental1,True,False,moderada,3,recuo,neutro,recuo,neutro,recuo,neutro,neutro,neutro,neutro
RA-811,0,feminino,2021,publico,8.9,5.7,5.6,7.3,nao,7.667,5.0,2022,7.65625,9,agata,8.9,5.7,6.959999999999999,-1.0,6.575,veterano,escolar,fundamental1,True,False,moderada,1,,,,,,,,,
RA-812,0,masculino,2022,publico,9.0,8.1,5.6,7.4,nao,7.333,10.0,2022,7.71875,8,ametista,8.3,6.6,7.74,0.0,7.497,ingressante,escolar,fundamental1,False,False,em fase,0,,neutro,,,avanco,,,avanco,
