id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia
RA-750,0,masculino,2019,publico,9.5,7.7,3.14,3.4,nao,6.32,5.0,2023,4.375,0,quartzo,3.3,3.5,-2.0,5.6857,veterano,escolar,fundamental1,False,False,moderada,4
RA-752,0,feminino,2022,publico,10.0,9.0,7.5,9.5,sim,8.417,5.0,2022,8.4479166666,11,topazio,9.6,9.4,-2.0,8.197,ingressante,escolar,fundamental1,False,False,moderada,0
RA-752,1,feminino,2022,publico,9.5,9.9,7.52,6.4,nao,9.23,5.0,2023,7.65625,11,topazio,4.8,8.0,-1.0,8.073825,veterano,escolar,fundamental1,False,False,moderada,1
RA-753,0,feminino,2022,publico,9.5,8.6,7.5,9.1,sim,8.417,10.0,2022,7.6875,8,topazio,9.4,8.8,0.0,8.481,ingressante,escolar,fundamental1,False,True,em fase,0
RA-753,0,feminino,2022,publico,9.0,9.9,7.52,9.0,sim,9.925,5.0,2023,7.5,0,topazio,9.0,9.0,-1.0,8.6672,veterano,escolar,fundamental1,False,False,moderada,1
RA-754,0,masculino,2022,publico,10.0,5.8,4.4,7.9,nao,6.917,5.0,2022,7.114583333400001,9,agata,7.8,8.1,-1.0,6.602,ingressante,escolar,fundamental1,False,True,moderada,0
RA-754,0,masculino,2022,publico,9.5,6.1,2.52,5.6,nao,6.67,5.0,2023,6.875,0,agata,5.7,5.4,-2.0,6.0537,veterano,escolar,fundamental1,False,False,moderada,1
RA-755,0,masculino,2022,publico,9.5,9.2,6.9,9.5,nao,8.083,10.0,2022,7.677083333400001,8,topazio,9.8,9.3,0.0,8.566,ingressante,escolar,fundamental1,False,True,em fase,0
RA-755,0,masculino,2022,publico,10.0,9.5,7.52,9.2,sim,10.0,5.0,2023,7.5,9,topazio,9.2,9.2,-1.0,8.7442,veterano,escolar,fundamental1,False,False,moderada,1
RA-756,0,masculino,2022,publico,10.0,7.9,7.5,5.7,nao,7.25,5.0,2022,7.7854166666,9,agata,5.6,5.8,-1.0,6.976,ingressante,escolar,fundamental1,False,True,moderada,0
RA-756,0,masculino,2022,publico,10.0,8.7,7.52,6.1,nao,6.59,5.0,2023,5.625,0,ametista,5.4,6.8,-2.0,7.0927,veterano,escolar,fundamental1,False,False,moderada,1
RA-757,0,feminino,2022,publico,9.5,9.3,7.5,9.7,sim,8.5,5.0,2022,7.6875,9,topazio,9.9,9.6,-1.0,8.26,ingressante,escolar,fundamental1,False,True,moderada,0
RA-757,0,feminino,2022,publico,9.0,9.6,7.52,9.3,sim,10.0,5.0,2023,7.5,10,topazio,9.5,9.0,-2.0,8.6742,veterano,escolar,fundamental1,False,False,moderada,1
RA-76,5,feminino,2017,privado,10.0,9.1,8.1,8.7,sim,9.292,10.0,2022,8.6041666666,15,topazio,9.3,8.3,0.0,9.105,veterano,escolar,medio,False,False,em fase,5
RA-76,7,feminino,2017,privado,10.0,7.441199589263909,2.52,6.0780173513637,nao,7.59586095289117,10.0,2023,7.499101697892273,15,ametista,6.5,5.5600000000000005,2.0,7.212519655302402,veterano,escolar,medio,False,False,em fase,6
RA-760,0,masculino,2021,publico,9.0,9.2,7.5,8.8,sim,8.917,5.0,2022,8.03125,11,topazio,9.3,8.2,-2.0,8.172,veterano,escolar,fundamental1,False,False,moderada,1
RA-760,2,masculino,2021,publico,0.0,8.8,7.52,6.3,nao,7.84,5.0,2023,7.083333333,0,agata,5.8,6.8,-1.0,6.548333333,veterano,escolar,fundamental2,False,False,moderada,2
RA-761,0,masculino,2022,publico,10.0,9.4,7.5,8.2,nao,8.25,5.0,2022,8.175,9,topazio,8.8,7.5,-1.0,8.06,ingressante,escolar,fundamental1,False,False,moderada,0
RA-761,1,masculino,2022,publico,9.0,9.7,7.52,8.4,nao,8.12,5.0,2023,8.333333333,10,topazio,8.7,8.0,-1.0,8.219533333,veterano,escolar,fundamental1,False,False,moderada,1
RA-762,0,masculino,2022,publico,10.0,9.7,7.5,6.7,nao,7.083,2.5,2022,6.958333333400001,12,ametista,7.3,6.0,-3.0,7.28,ingressante,escolar,fundamental1,False,False,severa,0
RA-762,1,masculino,2022,publico,10.0,9.1,3.14,5.8,nao,7.67,5.0,2023,7.8125,13,ametista,6.2,5.3,-2.0,7.09945,veterano,escolar,fundamental1,False,False,moderada,1
RA-763,0,feminino,2021,publico,9.5,9.7,7.5,6.5,nao,7.167,5.0,2022,7.3,10,ametista,6.3,6.7,-2.0,7.402,veterano,escolar,fundamental1,False,False,moderada,1
RA-763,0,feminino,2021,publico,0.0,9.2,3.14,7.9,nao,9.0,5.0,2023,6.875,10,agata,7.8,8.0,-2.0,6.7215,veterano,escolar,fundamental1,False,False,moderada,2
RA-764,0,masculino,2022,publico,9.0,8.8,7.5,7.5,nao,7.667,10.0,2022,7.8583333334,8,ametista,7.2,7.8,0.0,8.004,ingressante,escolar,fundamental1,False,False,em fase,0
RA-764,1,masculino,2022,publico,0.0,9.2,7.52,7.8,nao,8.56,10.0,2023,8.28125,0,ametista,6.0,9.5,0.0,7.682125,veterano,escolar,fundamental1,False,False,em fase,1
RA-766,0,feminino,2020,publico,10.0,9.5,7.5,8.7,nao,8.333,5.0,2022,8.3541666666,11,topazio,8.5,8.8,-2.0,8.185,veterano,escolar,fundamental1,False,False,moderada,2
RA-767,0,masculino,2021,publico,9.5,9.0,7.5,7.0,nao,7.583,5.0,2022,7.375,10,ametista,7.3,6.7,-2.0,7.511,veterano,escolar,fundamental1,False,False,moderada,1
RA-767,1,masculino,2021,publico,10.0,8.3,7.52,6.3,nao,7.446666667,5.0,2023,7.291666667,11,ametista,6.5,6.0,-1.0,7.3807,veterano,escolar,fundamental1,False,True,moderada,2
RA-768,0,feminino,2021,publico,9.0,10.0,7.5,7.1,nao,7.583,5.0,2022,7.510416666599999,10,ametista,7.0,7.2,-2.0,7.646,veterano,escolar,fundamental1,False,False,moderada,1
RA-768,0,feminino,2021,publico,10.0,9.1,7.52,7.9,sim,10.0,5.0,2023,7.5,0,topazio,8.0,7.8,-2.0,8.4042,veterano,escolar,fundamental1,False,False,moderada,2
RA-769,0,feminino,2022,publico,10.0,7.5,7.5,7.9,sim,8.5,5.0,2022,7.81875,9,ametista,9.6,6.2,-1.0,7.598,ingressante,escolar,fundamental1,False,True,moderada,0
RA-769,0,feminino,2022,publico,10.0,9.3,3.77,8.0,nao,8.675,5.0,2023,7.8125,10,ametista,8.2,7.8,-2.0,7.85345,veterano,escolar,fundamental1,False,False,moderada,1
RA-770,0,masculino,2022,publico,9.5,8.9,7.5,8.3,nao,7.333,10.0,2022,8.1875,7,topazio,8.5,8.1,0.0,8.143,ingressante,escolar,fundamental1,False,False,em fase,0
RA-770,0,masculino,2022,publico,0.0,8.3,3.77,5.9,nao,8.92,10.0,2023,6.875,0,agata,6.0,5.7,0.0,6.6785,veterano,escolar,fundamental1,False,True,em fase,1
RA-771,0,feminino,2022,publico,10.0,8.3,7.5,7.0,nao,7.5,10.0,2022,7.864583333400001,7,ametista,7.2,6.9,0.0,7.873,ingressante,escolar,fundamental1,False,False,em fase,0
RA-771,0,feminino,2022,publico,0.0,8.8,3.14,8.2,nao,8.585,10.0,2023,6.25,0,ametista,8.2,8.2,0.0,7.056,veterano,escolar,fundamental1,False,True,em fase,1
RA-772,0,masculino,2021,publico,9.0,5.4,7.5,9.2,nao,7.25,5.0,2022,7.5625,11,agata,9.3,9.2,-2.0,6.994,veterano,escolar,fundamental1,False,False,moderada,1
RA-773,0,feminino,2022,publico,10.0,6.8,5.0,8.1,nao,7.083,5.0,2022,7.083333333400001,9,agata,9.3,6.8,-1.0,6.922,ingressante,escolar,fundamental1,False,False,moderada,0
RA-773,0,feminino,2022,publico,10.0,7.5,2.52,7.9,nao,7.67,5.0,2023,5.625,9,agata,8.0,7.8,-1.0,6.9287,veterano,escolar,fundamental1,False,True,moderada,1
RA-774,0,feminino,2022,publico,10.0,7.8,7.5,6.1,nao,7.417,10.0,2022,7.875,8,ametista,7.8,4.4,0.0,7.587,ingressante,escolar,fundamental1,False,True,em fase,0
RA-774,0,feminino,2022,publico,0.0,9.5,3.14,6.9,nao,6.34,5.0,2023,5.0,0,quartzo,7.7,6.0,-1.0,5.852,veterano,escolar,fundamental1,False,False,moderada,1
RA-776,0,feminino,2022,publico,0.0,4.3,4.4,1.7,nao,6.333,5.0,2022,5.88125,9,quartzo,0.0,3.3,-1.0,3.898,ingressante,escolar,fundamental1,False,False,moderada,0
RA-776,1,feminino,2022,privado,0.0,7.0,7.52,3.5,nao,7.223333333,5.0,2023,7.8125,0,quartzo,4.2,2.7,-1.0,5.567916667,veterano,escolar,fundamental1,False,False,moderada,1
RA-777,0,masculino,2022,publico,8.0,7.7,7.5,5.3,nao,7.0,10.0,2022,7.5208333332,8,ametista,6.5,4.0,0.0,7.096,ingressante,escolar,fundamental1,False,False,em fase,0
RA-777,1,feminino,2022,publico,0.0,9.3,7.52,6.3,nao,8.84,10.0,2023,8.28125,0,ametista,5.3,7.3,0.0,7.468125,veterano,escolar,fundamental1,False,False,em fase,1
RA-778,0,feminino,2021,publico,10.0,6.7,7.5,7.1,sim,8.833,5.0,2022,7.489583333400001,9,ametista,6.0,8.2,-1.0,7.432,veterano,escolar,fundamental1,False,False,moderada,1
RA-778,1,feminino,2021,publico,8.5,7.9,7.52,8.2,nao,8.62,5.0,2023,8.90625,0,ametista,7.3,9.0,-1.0,7.926825,veterano,escolar,fundamental1,False,False,moderada,2
RA-78,5,masculino,2018,privado,8.3,6.6,5.6,7.2,nao,8.0,5.0,2022,7.55,17,ametista,8.7,5.7,-2.0,7.04,veterano,escolar,medio,False,False,moderada,4
RA-78,6,feminino,2018,privado,0.0,7.7,6.26,6.7,nao,8.0025,5.0,2023,8.28125,0,agata,8.5,4.8,-2.0,6.434625,veterano,escolar,medio,False,False,moderada,5
RA-780,0,feminino,2022,publico,8.0,7.6,7.5,6.9,nao,7.167,5.0,2022,7.666666666599999,9,agata,6.3,7.5,-1.0,6.955,ingressante,escolar,fundamental1,False,True,moderada,0
RA-780,0,feminino,2022,publico,9.5,8.8,3.14,8.3,nao,8.675,5.0,2023,8.75,10,ametista,8.0,8.5,-2.0,7.7842,veterano,escolar,fundamental1,False,False,moderada,1
RA-781,0,feminino,2021,publico,10.0,8.9,7.5,8.3,nao,7.75,5.0,2022,8.4166666666,9,ametista,8.0,8.5,-1.0,7.786,veterano,escolar,fundamental1,False,False,moderada,1
RA-781,1,feminino,2021,publico,7.5,9.8,7.52,7.9,nao,9.116666667,5.0,2023,8.4375,10,topazio,7.0,8.8,-1.0,8.209283333,veterano,escolar,fundamental1,False,False,moderada,2
RA-782,0,masculino,2022,publico,9.5,8.4,7.5,6.0,nao,7.0,10.0,2022,7.6875,8,ametista,5.7,6.3,0.0,7.485,ingressante,escolar,fundamental1,False,True,em fase,0
RA-782,0,masculino,2022,publico,8.5,9.8,2.52,7.5,nao,9.345,5.0,2023,7.5,9,ametista,8.3,6.7,-1.0,7.6812,veterano,escolar,fundamental1,False,False,moderada,1
RA-783,0,masculino,2021,publico,9.5,5.8,7.5,6.0,nao,6.917,10.0,2022,7.843750000199999,8,agata,4.7,7.3,0.0,6.996,veterano,escolar,fundamental1,False,True,em fase,1
RA-784,0,masculino,2022,publico,9.5,10.0,7.5,8.2,sim,9.25,5.0,2022,8.4583333334,9,topazio,7.8,8.5,-1.0,8.34,ingressante,escolar,fundamental1,False,False,moderada,0
RA-784,1,feminino,2022,publico,10.0,9.5,7.52,7.3,nao,8.783333333,5.0,2023,8.125,10,topazio,6.5,8.0,-1.0,8.171366667,veterano,escolar,fundamental1,False,False,moderada,1
RA-785,0,feminino,2022,publico,9.0,8.6,7.5,8.4,nao,7.667,5.0,2022,8.25,9,ametista,8.8,8.0,-1.0,7.642,ingressante,escolar,fundamental1,False,False,moderada,0
RA-785,1,feminino,2022,publico,9.0,8.5,7.52,8.8,nao,8.67,5.0,2023,7.916666667,10,topazio,8.2,9.4,-1.0,8.137866667,veterano,escolar,fundamental1,False,False,moderada,1
RA-787,0,masculino,2022,publico,8.5,9.5,7.5,3.4,nao,7.25,10.0,2022,7.31875,8,ametista,4.2,2.7,0.0,7.205,ingressante,escolar,fundamental1,False,True,em fase,0
RA-787,0,masculino,2022,publico,9.0,9.8,7.52,5.9,nao,8.34,5.0,2023,5.625,0,ametista,6.0,5.8,-1.0,7.5227,veterano,escolar,fundamental1,False,False,moderada,1
RA-788,0,masculino,2021,privado,10.0,9.3,5.6,8.0,sim,8.667,10.0,2022,8.145833333199999,8,topazio,7.8,8.2,0.0,8.264,veterano,escolar,fundamental1,False,False,em fase,1
RA-788,1,masculino,2021,publico,7.9,9.8,2.52,6.9,nao,8.283333333,10.0,2023,7.65625,0,ametista,6.0,7.8,0.0,7.806091667,veterano,escolar,fundamental1,False,False,em fase,2
RA-789,0,feminino,2022,publico,9.0,9.4,7.5,4.2,nao,7.417,10.0,2022,7.75,7,ametista,3.7,4.7,0.0,7.405,ingressante,escolar,fundamental1,False,False,em fase,0
RA-789,0,feminino,2022,publico,0.0,9.5,7.52,7.9,sim,10.0,10.0,2023,7.5,8,ametista,8.5,7.2,0.0,7.974,veterano,escolar,fundamental1,False,False,em fase,1
RA-79,5,feminino,2018,privado,5.4,6.3,5.6,8.9,nao,7.292,5.0,2022,7.25,16,agata,9.5,7.7,-1.0,6.847,veterano,escolar,medio,False,False,moderada,4
RA-790,0,feminino,2022,publico,9.0,8.9,7.5,7.8,nao,7.417,5.0,2022,7.3208333334,11,ametista,8.5,7.2,-2.0,7.504,ingressante,escolar,fundamental1,False,False,moderada,0
RA-790,1,masculino,2022,publico,0.0,8.1,7.52,7.4,nao,8.286666667,5.0,2023,7.083333333,0,agata,7.2,7.5,-2.0,6.707666667,veterano,escolar,fundamental1,False,False,moderada,1
RA-791,0,feminino,2022,publico,9.5,8.7,7.5,6.5,sim,8.5,5.0,2022,7.625,11,ametista,6.3,6.7,-2.0,7.507,ingressante,escolar,fundamental1,False,False,moderada,0
RA-792,0,feminino,2022,publico,9.5,8.0,7.5,6.2,nao,7.167,5.0,2022,7.6145833332,9,agata,6.5,5.8,-1.0,7.025,ingressante,escolar,fundamental1,False,True,moderada,0
RA-792,0,feminino,2022,publico,9.0,7.7,7.52,7.2,nao,9.085,5.0,2023,6.875,10,ametista,6.8,7.5,-2.0,7.6267,veterano,escolar,fundamental1,False,False,moderada,1
RA-794,0,feminino,2022,publico,9.5,8.9,7.5,4.1,nao,7.333,10.0,2022,7.76875,8,ametista,3.7,4.5,0.0,7.335,ingressante,escolar,fundamental1,False,True,em fase,0
RA-794,0,feminino,2022,publico,9.0,9.2,7.52,6.2,sim,10.0,5.0,2023,7.5,0,ametista,5.2,7.2,-1.0,7.9842,veterano,escolar,fundamental1,False,False,moderada,1
RA-795,0,feminino,2022,publico,9.0,9.7,7.5,7.3,nao,7.333,10.0,2022,8.0,8,topazio,8.0,6.5,0.0,8.064,ingressante,escolar,fundamental1,False,True,em fase,0
RA-795,0,feminino,2022,publico,9.0,9.6,7.52,8.2,sim,10.0,5.0,2023,7.5,9,topazio,8.7,7.7,-1.0,8.4642,veterano,escolar,fundamental1,False,False,moderada,1
RA-796,0,feminino,2022,publico,9.5,9.3,7.5,5.4,nao,7.667,5.0,2022,7.8125,10,ametista,5.8,5.0,-2.0,7.232,ingressante,escolar,fundamental1,False,False,moderada,0
RA-796,1,feminino,2022,publico,9.0,9.8,6.27,5.5,nao,8.336666667,5.0,2023,7.083333333,11,ametista,5.0,6.0,-1.0,7.462866667,veterano,escolar,fundamental1,False,False,moderada,1
RA-797,0,masculino,2021,publico,9.0,8.5,7.5,7.3,nao,7.5,5.0,2022,7.927083333400001,10,ametista,8.2,6.5,-2.0,7.217,veterano,escolar,fundamental1,False,False,moderada,1
RA-797,1,masculino,2021,publico,8.5,8.6,7.52,7.5,nao,7.233333333,5.0,2023,6.041666667,11,ametista,7.0,8.0,-1.0,7.373033333,veterano,escolar,fundamental1,False,False,moderada,2
RA-798,0,masculino,2022,publico,8.0,8.3,7.5,6.3,nao,7.667,5.0,2022,7.375,10,ametista,7.0,5.7,-2.0,7.049,ingressante,escolar,fundamental1,False,False,moderada,0
RA-798,1,masculino,2022,privado,9.0,8.1,7.52,6.1,nao,6.95,5.0,2023,6.458333333,0,ametista,4.3,7.8,-1.0,7.018033333,veterano,escolar,fundamental1,False,False,moderada,1
RA-799,0,feminino,2022,publico,8.0,9.6,7.5,7.8,nao,7.917,5.0,2022,7.8416666666,10,ametista,8.5,7.2,-2.0,7.676,ingressante,escolar,fundamental1,False,False,moderada,0
RA-799,1,feminino,2022,publico,9.5,9.6,5.64,8.3,nao,8.17,5.0,2023,8.333333333,0,topazio,7.8,8.8,-1.0,8.061533333,veterano,escolar,fundamental1,False,False,moderada,1
RA-80,5,feminino,2017,privado,9.2,8.3,5.0,7.1,nao,7.625,5.0,2022,7.25,16,ametista,6.5,7.7,-1.0,7.29,veterano,escolar,medio,False,False,moderada,5
RA-80,6,feminino,2017,privado,8.3,8.4,6.89,6.3,nao,7.465,5.0,2023,7.96875,0,ametista,8.2,5.7,-1.0,7.252275,veterano,escolar,medio,False,False,moderada,6
RA-801,0,masculino,2022,publico,7.0,6.6,7.5,6.8,nao,7.5,5.0,2022,7.45,9,agata,7.2,6.3,-1.0,6.644,ingressante,escolar,fundamental1,False,False,moderada,0
RA-801,1,masculino,2022,publico,0.0,7.5,7.52,7.6,nao,7.12,10.0,2023,6.875,0,agata,6.8,8.3,0.0,6.8735,veterano,escolar,fundamental1,False,True,em fase,1
RA-802,0,masculino,2021,publico,9.0,9.0,7.5,8.3,nao,8.333,5.0,2022,7.96875,9,ametista,9.0,7.5,-1.0,7.831,veterano,escolar,fundamental1,False,False,moderada,1
RA-802,1,masculino,2021,publico,8.0,9.3,7.52,9.4,nao,7.506666667,5.0,2023,8.333333333,10,topazio,9.3,9.5,-1.0,8.126866667,veterano,escolar,fundamental1,False,False,moderada,2
RA-804,0,masculino,2022,publico,10.0,8.4,6.3,4.8,nao,7.667,5.0,2022,7.395833333400001,10,agata,5.5,4.0,-2.0,6.848,ingressante,escolar,fundamental1,False,False,moderada,0
RA-805,0,masculino,2021,publico,9.5,9.0,7.5,8.8,nao,7.333,10.0,2022,8.0729166666,8,topazio,8.7,8.9,0.0,8.279,veterano,escolar,fundamental1,False,True,em fase,1
RA-805,0,masculino,2021,publico,0.0,9.1,7.52,6.8,nao,7.175,5.0,2023,6.25,9,agata,6.8,6.8,-1.0,6.492,veterano,escolar,fundamental1,False,False,moderada,2
RA-806,0,masculino,2022,publico,9.5,7.3,7.5,6.6,nao,7.917,10.0,2022,7.4375,8,ametista,5.0,8.2,0.0,7.561,ingressante,escolar,fundamental1,False,True,em fase,0
RA-806,0,masculino,2022,publico,8.5,8.3,6.27,7.8,nao,7.095,5.0,2023,6.875,9,ametista,7.8,7.7,-1.0,7.2937,veterano,escolar,fundamental1,False,False,moderada,1
RA-807,0,masculino,2022,publico,9.5,8.7,6.3,9.0,nao,7.5,10.0,2022,7.958333333400001,8,topazio,9.5,8.6,0.0,8.121,ingressante,escolar,fundamental1,False,True,em fase,0
RA-807,0,masculino,2022,publico,9.5,9.1,7.52,8.0,nao,8.08,5.0,2023,6.25,9,ametista,8.3,7.7,-1.0,7.8632,veterano,escolar,fundamental1,False,False,moderada,1
RA-808,0,masculino,2022,publico,10.0,9.1,6.3,9.3,nao,8.0,10.0,2022,7.90625,8,topazio,9.7,8.8,0.0,8.361,ingressante,escolar,fundamental1,False,True,em fase,0
RA-808,0,masculino,2022,publico,10.0,10.0,2.52,8.7,sim,9.755,5.0,2023,7.5,9,topazio,8.7,8.7,-1.0,8.1932,veterano,escolar,fundamental1,False,False,moderada,1
RA-81,5,feminino,2017,privado,9.2,9.2,5.0,6.0,nao,7.458,10.0,2022,7.822916666599999,14,ametista,5.5,5.2,1.0,7.675,veterano,escolar,medio,False,True,em fase,5
RA-81,5,feminino,2017,privado,9.6,8.8,2.52,6.3,nao,7.2125,10.0,2023,7.8125,15,ametista,8.7,4.7,0.0,7.45425,veterano,escolar,medio,False,False,em fase,6
RA-810,0,masculino,2021,publico,8.5,9.1,5.0,9.6,nao,7.25,10.0,2022,7.4895833332,8,ametista,9.7,9.5,0.0,7.887,veterano,escolar,fundamental1,False,False,em fase,1
RA-810,1,masculino,2021,publico,8.0,8.5,7.52,6.9,nao,7.836666667,10.0,2023,5.833333333,9,ametista,6.3,7.5,0.0,7.782866667,veterano,escolar,fundamental1,False,True,em fase,2
RA-812,0,masculino,2022,publico,9.0,8.1,5.6,7.4,nao,7.333,10.0,2022,7.71875,8,ametista,8.3,6.6,0.0,7.497,ingressante,escolar,fundamental1,False,False,em fase,0
RA-813,0,masculino,2022,publico,9.5,6.5,6.9,6.0,nao,7.417,10.0,2022,7.4375,8,ametista,6.7,5.3,0.0,7.093,ingressante,escolar,fundamental1,False,False,em fase,0
RA-814,0,masculino,2022,publico,8.9,9.0,6.9,7.5,sim,8.417,5.0,2022,8.0541666666,9,ametista,7.8,7.2,-1.0,7.592,ingressante,escolar,fundamental1,False,False,moderada,0
RA-814,1,masculino,2022,publico,9.5,9.6,6.89,8.2,nao,9.226666667,5.0,2023,8.333333333,10,topazio,7.8,8.5,-1.0,8.367866667,veterano,escolar,fundamental1,False,False,moderada,1
RA-815,0,masculino,2022,publico,10.0,7.9,5.6,6.5,nao,7.0,5.0,2022,7.5208333332,9,agata,7.7,5.3,-1.0,6.81,ingressante,escolar,fundamental1,False,False,moderada,0
RA-816,0,feminino,2022,publico,10.0,9.3,7.5,9.6,sim,9.417,5.0,2022,7.520833333400001,9,topazio,9.5,9.7,-1.0,8.513,ingressante,escolar,fundamental1,False,False,moderada,0
RA-816,1,feminino,2022,publico,7.5,9.8,7.52,8.9,nao,9.283333333,5.0,2023,9.583333333,0,topazio,7.8,10.0,-1.0,8.5572,veterano,escolar,fundamental1,False,False,moderada,1
RA-817,0,feminino,2022,publico,10.0,8.7,6.3,7.1,nao,7.417,10.0,2022,7.8666666666,8,ametista,7.7,6.5,0.0,7.819,ingressante,escolar,fundamental1,False,False,em fase,0
RA-818,0,masculino,2022,publico,9.5,7.3,7.5,6.2,nao,7.5,10.0,2022,8.03125,7,ametista,6.5,5.8,0.0,7.483,ingressante,escolar,fundamental1,False,False,em fase,0
RA-819,0,masculino,2022,publico,10.0,7.9,7.5,7.3,nao,7.333,10.0,2022,7.40625,8,ametista,8.0,6.5,0.0,7.741,ingressante,escolar,fundamental1,False,False,em fase,0
RA-819,1,masculino,2022,publico,0.0,8.3,7.52,9.5,nao,8.893333333,10.0,2023,8.541666667,9,ametista,9.7,9.3,0.0,7.944833333,veterano,escolar,fundamental1,False,False,em fase,1
RA-820,0,masculino,2022,publico,9.5,10.0,6.9,6.0,nao,7.583,5.0,2022,7.354166666599999,9,ametista,7.7,4.3,-1.0,7.417,ingressante,escolar,fundamental1,False,False,moderada,0
RA-820,1,masculino,2022,publico,7.9,7.4,7.52,8.9,nao,8.28,5.0,2023,9.0625,10,ametista,9.2,8.5,-1.0,7.85605,veterano,escolar,fundamental1,False,False,moderada,1
RA-821,0,masculino,2022,publico,9.0,7.0,7.5,4.6,nao,6.917,5.0,2022,7.40625,10,agata,5.2,4.0,-2.0,6.342,ingressante,escolar,fundamental1,True,False,moderada,0
RA-822,0,masculino,2022,publico,8.0,8.4,7.5,6.1,nao,7.083,5.0,2022,7.4895833332,10,agata,6.5,5.7,-2.0,6.922,ingressante,escolar,fundamental1,False,False,moderada,0
RA-822,0,masculino,2022,publico,8.5,8.4,2.52,7.1,nao,5.925,5.0,2023,5.625,0,agata,8.0,6.2,-2.0,6.4497,veterano,escolar,fundamental1,False,False,moderada,1
RA-826,0,masculino,2022,publico,9.5,9.6,7.5,5.4,nao,7.5,10.0,2022,7.260416666599999,8,ametista,4.3,6.5,0.0,7.776,ingressante,escolar,fundamental1,False,True,em fase,0
RA-826,0,masculino,2022,publico,10.0,10.0,3.77,7.3,nao,8.34,5.0,2023,7.8125,0,ametista,7.0,7.5,-1.0,7.77645,veterano,escolar,fundamental1,False,False,moderada,1
RA-827,0,feminino,2022,publico,9.5,7.0,7.5,7.6,sim,8.667,5.0,2022,7.572916666599999,10,ametista,7.7,7.5,-2.0,7.412,ingressante,escolar,fundamental1,False,False,moderada,0
RA-827,1,feminino,2022,publico,7.9,8.1,3.14,8.1,nao,8.73,5.0,2023,8.28125,0,ametista,7.7,8.5,-1.0,7.419925,veterano,escolar,fundamental1,False,False,moderada,1
RA-829,0,feminino,2022,publico,9.0,8.6,7.5,7.8,nao,7.5,10.0,2022,8.3229166666,8,ametista,8.2,7.5,0.0,8.003,ingressante,escolar,fundamental1,False,False,em fase,0
RA-829,1,feminino,2022,publico,9.0,9.4,3.14,8.4,nao,9.23,10.0,2023,9.21875,9,topazio,7.5,9.2,0.0,8.532075,veterano,escolar,fundamental1,False,False,em fase,1
RA-830,0,feminino,2022,publico,10.0,8.6,7.5,6.0,nao,7.5,5.0,2022,6.96875,9,ametista,5.8,6.2,-1.0,7.234,ingressante,escolar,fundamental1,False,False,moderada,0
RA-830,0,feminino,2022,publico,0.0,8.9,3.14,8.3,sim,9.505,5.0,2023,6.25,9,agata,8.3,8.3,-1.0,6.78,veterano,escolar,fundamental1,False,False,moderada,1
RA-831,0,masculino,2022,publico,9.5,9.2,7.5,7.2,nao,7.167,5.0,2022,7.354166666599999,9,ametista,7.3,7.0,-1.0,7.41,ingressante,escolar,fundamental1,False,False,moderada,0
RA-831,0,masculino,2022,publico,8.0,9.4,3.77,8.3,nao,8.59,5.0,2023,7.8125,9,ametista,8.8,7.8,-1.0,7.71645,veterano,escolar,fundamental1,False,False,moderada,1
RA-832,0,masculino,2022,publico,10.0,9.2,7.5,8.8,sim,8.833,5.0,2022,8.03125,9,topazio,8.8,8.8,-1.0,8.179,ingressante,escolar,fundamental1,False,False,moderada,0
RA-832,1,masculino,2022,publico,10.0,9.5,7.52,8.5,nao,8.283333333,5.0,2023,7.708333333,10,topazio,9.2,7.7,-1.0,8.2697,veterano,escolar,fundamental1,False,False,moderada,1
RA-833,0,masculino,2022,publico,10.0,9.5,7.5,7.8,nao,7.583,5.0,2022,7.8416666668,9,ametista,8.2,7.5,-1.0,7.791,ingressante,escolar,fundamental1,False,False,moderada,0
RA-833,1,masculino,2022,publico,10.0,9.5,3.77,7.4,nao,8.56,5.0,2023,8.4375,0,ametista,7.3,7.5,-1.0,7.81295,veterano,escolar,fundamental1,False,False,moderada,1
RA-834,0,masculino,2022,publico,9.0,9.0,7.5,9.0,sim,9.083,5.0,2022,7.75625,9,topazio,9.2,8.8,-1.0,8.136,ingressante,escolar,fundamental1,False,False,moderada,0
RA-834,1,masculino,2022,publico,9.0,9.9,6.27,9.2,nao,9.283333333,5.0,2023,9.6875,0,topazio,9.0,9.3,-1.0,8.662616667,veterano,escolar,fundamental1,False,False,moderada,1
RA-835,0,masculino,2022,publico,6.9,7.3,7.5,7.5,nao,6.667,10.0,2022,7.41875,8,ametista,7.6,7.3,0.0,7.263,ingressante,escolar,fundamental1,False,False,em fase,0
RA-836,0,masculino,2022,publico,8.5,8.3,7.5,9.2,nao,7.583,5.0,2022,8.0625,9,ametista,9.0,9.3,-1.0,7.665,ingressante,escolar,fundamental1,False,True,moderada,0
RA-836,0,masculino,2022,publico,9.5,9.6,6.27,6.7,nao,8.085,5.0,2023,6.875,0,ametista,6.7,6.7,-2.0,7.6417,veterano,escolar,fundamental1,False,False,moderada,1
